E[TeV] E^2 dN/dE [Tev/(cm^2s)]
0.114252 6.09032e-12 3.48959e-12
0.162807 6.74776e-12 2.152e-12
0.238746 4.42278e-12 1.55917e-12
0.35666 1.57421e-12 1.09616e-12
