# E[TeV] dN/dE[1/(TeVcm^2s)]
0.160167 3.90085871578e-11 2.92652e-11
0.212297 3.52339493725e-11 1.02082e-11
0.284209 1.68468743602e-11 4.88097e-12
0.383009 6.08878146291e-12 1.96644e-12
0.512745 3.14222709425e-12 9.10383e-13
0.686427 1.35705261137e-12 5.80675e-13
0.959413 2.0649860735e-13 1.64234e-13
1.41399 3.34858924822e-13 1.08146e-13
2.07021 5.36144392334e-14 4.02229e-14
3.03093 4.26416748376e-14 2.65062e-14
