# E[TeV] E^2 dN/dE [TeV/(cm^2s)]
0.156373 1.28962996713e-12 4.88649e-13
0.338228 1.11304219327e-12 3.61322e-13
0.72869 8.63070975113e-13 3.43062e-13
1.56992 6.96663818408e-13 3.58344e-13
