# E[TeV] Flux E dN/dE [1/(cm^2s)]
0.216228 1.99934567534e-11 5.02959e-12
0.319376 1.68016208252e-11 2.85609e-12
0.471736 1.54445589333e-11 1.44767e-12
0.696768 6.3314152089e-12 1.07627e-12
1.03339 3.7163784329e-12 7.30364e-13
1.52638 1.27327771499e-12 4.31219e-13
2.2545 5.71030304978e-13 3.23231e-13
3.33003 4.38693712518e-13 2.48243e-13
