# E[TeV] E^2 dN/dE [TeV/(cm^2s)]
0.261127 1.66110064671e-12 3.88659e-13
0.46417 9.10058528741e-13 2.45975e-13
0.825089 7.26884494033e-13 2.16768e-13
1.46665 3.13500209012e-13 1.74362e-13
